,x,y,z,MaximumInscribedSphereRadius,CenterlineIds,TractIds,Blanking,GroupIds
0,98.40676879882812,3.084493398666382,-106.12834167480469,8.104964095407949,0,0,0,0
1,98.05326843261719,3.159261703491211,-108.03208923339844,8.104964095407949,0,0,0,0
2,97.77236938476562,3.403144121170044,-111.89436340332031,8.104964095407949,0,0,0,0
3,98.36793518066406,3.787299633026123,-115.1456527709961,8.103730553950609,0,0,0,0
4,98.57842254638672,4.135586261749268,-118.14689636230469,8.166229979313888,0,0,0,0
5,99.15975189208984,4.406037330627441,-121.10484313964844,8.001832236065981,0,0,0,0
6,99.65373992919922,4.785640239715576,-124.06137084960938,7.759634404896742,0,0,0,0
7,100.29874420166016,5.225817680358887,-126.98927307128906,7.854856308045733,0,0,0,0
8,100.88761138916016,5.760036468505859,-129.9131622314453,8.28212244993265,0,0,0,0
9,101.13573455810547,5.971065521240234,-132.921630859375,8.341704151051816,0,0,0,0
10,101.3411636352539,6.404955863952637,-135.89161682128906,8.398960264151452,0,0,0,0
11,101.70120239257812,6.658357620239258,-138.88113403320312,8.293705929433376,0,0,0,0
12,101.98814392089844,6.827763080596924,-141.89071655273438,8.394765698783289,0,0,0,0
13,102.04822540283203,7.013809680938721,-144.9126434326172,8.58610299880681,0,0,0,0
14,102.10700225830078,7.38015604019165,-147.91079711914062,8.71437939751714,0,0,0,0
15,102.04876708984375,7.983621120452881,-150.8767547607422,8.697603516170318,0,0,0,0
16,101.99115753173828,8.287896156311035,-153.8914031982422,8.869191833048133,0,0,0,0
17,102.14977264404297,8.564399719238281,-156.89932250976562,9.136557574604645,0,0,0,0
18,102.26771545410156,8.921517372131348,-159.89869689941406,9.284948828309549,0,0,0,0
19,102.07849884033203,9.314542770385742,-162.88516235351562,9.269518276977307,0,0,0,0
20,102.08721160888672,9.770892143249512,-165.87222290039062,9.017986934421717,0,0,0,0
21,102.08187103271484,10.246325492858887,-168.865966796875,8.862596110688333,0,0,0,0
22,101.95574951171875,11.001436233520508,-171.79910278320312,9.025880438674394,0,0,0,0
23,101.78435516357422,11.82717514038086,-174.6819610595703,8.878408809671122,0,0,0,0
24,101.7543716430664,12.538220405578613,-177.6241455078125,8.643763054745849,0,0,0,0
25,101.75569152832031,13.131346702575684,-180.60292053222656,8.608328690980741,0,0,0,0
26,101.83707427978516,13.601109504699707,-183.59854125976562,8.75526093529382,0,0,0,0
27,101.85420227050781,13.716087341308594,-186.6219024658203,8.934450858128717,0,0,0,0
28,101.71324920654297,13.740266799926758,-189.6185302734375,9.099648044544079,0,0,0,0
29,101.28852081298828,13.851261138916016,-192.5973358154297,9.3158195839484,0,0,0,0
30,99.2615737915039,18.085412979125977,-201.78135681152344,8.753640466359096,0,2,0,2
31,98.61653137207031,19.26466178894043,-204.55039978027344,8.51018842380196,0,2,0,2
32,98.1507568359375,20.23982048034668,-207.4323272705078,8.238552487854932,0,2,0,2
33,98.0716552734375,20.987178802490234,-210.4212188720703,7.92291112059733,0,2,0,2
34,98.13400268554688,22.458053588867188,-213.12228393554688,7.589104039806509,0,2,0,2
35,98.00788116455078,24.398090362548828,-215.5067596435547,7.366431190134754,0,2,0,2
36,98.2890625,26.724184036254883,-217.51217651367188,7.394199717245112,0,2,0,2
37,98.73638916015625,29.128870010375977,-219.31307983398438,7.459158653079539,0,2,0,2
38,101.04568481445312,36.196380615234375,-218.14666748046875,5.356864373623461,0,4,0,4
39,101.7009506225586,39.8881721496582,-217.51258850097656,4.705211252247791,0,4,0,4
40,101.53425598144531,43.544429779052734,-216.48081970214844,4.392889388952842,0,4,0,4
41,101.6328125,46.94674301147461,-214.9243621826172,4.523525155350673,0,4,0,4
42,103.61932373046875,50.04795455932617,-211.59303283691406,4.206215077430496,0,6,0,6
43,104.37374877929688,50.90285110473633,-210.6886444091797,4.043300681352154,0,6,0,6
44,107.49464416503906,53.33098602294922,-209.5811004638672,3.342111304552819,0,8,0,8
45,109.89661407470703,54.74407958984375,-208.7443084716797,3.111805114764688,0,8,0,8
46,112.6667251586914,54.67036819458008,-207.29342651367188,2.969466631580276,0,10,0,10
47,115.28929901123047,54.73427963256836,-205.55320739746094,2.8010040945406622,0,10,0,10
48,117.97470092773438,54.822418212890625,-203.9852294921875,2.6564659672294733,0,10,0,10
49,120.14161682128906,56.12836456298828,-203.03228759765625,2.129416095292571,0,12,0,12
50,122.52738189697266,57.56618881225586,-201.8824005126953,1.8425507362887497,0,12,0,12
51,124.92520141601562,59.116519927978516,-200.9297332763672,1.5540442859506471,0,12,0,12
52,127.22862243652344,60.43167495727539,-199.51805114746094,1.678451465150931,0,12,0,12
53,129.42396545410156,61.0062370300293,-197.54364013671875,1.432911134492354,0,12,0,12
54,131.59097290039062,61.93101501464844,-195.66090393066406,1.4650173574656846,0,12,0,12
55,133.77200317382812,62.6893196105957,-193.7122802734375,1.477556099088501,0,12,0,12
56,135.99002075195312,63.38539505004883,-191.78404235839844,1.4896195967787356,0,12,0,12
57,138.2034454345703,64.08454132080078,-189.84835815429688,1.4928985472607301,0,12,0,12
58,98.59272766113281,51.761165618896484,-214.62387084960938,4.141439980776431,1,6,0,13
59,96.4058609008789,54.66740798950195,-213.60935974121094,3.5912121554761454,1,6,0,13
60,94.42892456054688,57.561336517333984,-212.09397888183594,3.5600673917624355,1,6,0,13
61,91.20912170410156,59.948974609375,-210.43809509277344,3.567934398235593,1,8,0,15
62,91.00572204589844,60.04594421386719,-210.24148559570312,3.4945578726883464,1,8,0,15
63,88.78422546386719,60.52623748779297,-207.155029296875,2.8510666930342747,1,10,0,17
64,85.58253479003906,61.00638961791992,-204.40890502929688,2.418454480527478,1,10,0,17
65,84.73185729980469,63.19328689575195,-202.07791137695312,2.222957876294241,1,12,0,19
66,84.01939392089844,65.54048156738281,-200.25538635253906,1.790163076781141,1,12,0,19
67,83.737060546875,67.78057098388672,-198.1969757080078,1.5215977528543192,1,12,0,19
68,83.56551361083984,70.13685607910156,-196.25440979003906,1.5002620071899349,1,12,0,19
69,83.34199523925781,72.4452896118164,-194.2638397216797,1.4864437077706651,1,12,0,19
70,83.07955169677734,74.7757568359375,-192.2937774658203,1.4982805685084755,1,12,0,19
71,105.38166046142578,51.467044830322266,-206.60360717773438,3.018562159394375,2,8,0,20
72,105.92108917236328,51.7675666809082,-203.61322021484375,2.6484883534869716,2,8,0,20
73,106.3407211303711,52.2252082824707,-200.67938232421875,2.6630394084977627,2,8,0,20
74,106.97151947021484,51.52448272705078,-197.96841430664062,2.3525632741366738,2,10,0,22
75,107.6292724609375,50.77593994140625,-194.9791717529297,2.1346018964615725,2,10,0,22
76,109.28065490722656,50.06255340576172,-192.37222290039062,1.8698523649820098,2,10,0,22
77,110.86034393310547,49.538536071777344,-189.67433166503906,1.8845298724089785,2,10,0,22
78,112.42466735839844,49.0614013671875,-186.95614624023438,1.8938712501486938,2,10,0,22
79,113.99046325683594,48.55577850341797,-184.24032592773438,1.8900117259557299,2,10,0,22
80,88.18368530273438,62.07551193237305,-211.04440307617188,3.1795746831817846,3,10,0,23
81,85.1906509399414,63.90639877319336,-212.08509826660156,2.709002647828295,3,10,0,23
82,82.42293548583984,66.00812530517578,-213.05126953125,2.6962213981793486,3,10,0,23
83,81.52657318115234,68.90049743652344,-212.95132446289062,2.3176299064127663,3,12,0,25
84,80.58454132080078,71.78165435791016,-212.66172790527344,1.9993681019263732,3,12,0,25
85,79.64781188964844,74.63896179199219,-212.12017822265625,1.547788370418608,3,12,0,25
86,78.73251342773438,77.54154205322266,-211.84141540527344,1.5163320259738828,3,12,0,25
87,77.74894714355469,80.41751098632812,-211.46725463867188,1.5253356752113718,3,12,0,25
88,83.26785278320312,60.71131134033203,-203.07627868652344,2.893244767953559,4,12,0,26
89,82.6395034790039,60.73482131958008,-202.73915100097656,2.8900641945416297,4,12,0,26
90,82.08150482177734,60.30268859863281,-199.9931640625,2.3390135143048267,4,14,0,28
91,81.92302703857422,60.00688171386719,-196.85311889648438,2.123935347824916,4,14,0,28
92,82.0928726196289,59.690948486328125,-193.70567321777344,2.0235060894291768,4,14,0,28
93,81.87936401367188,59.2225341796875,-190.57443237304688,1.998984672093433,4,14,0,28
94,81.49732971191406,58.840721130371094,-187.4478302001953,1.9965822196555185,4,14,0,28
95,81.1668472290039,58.38020324707031,-184.31983947753906,1.9918052070621415,4,14,0,28
96,79.57117462158203,60.63909912109375,-202.06292724609375,2.4827066002388647,5,14,0,29
97,75.38750457763672,60.26185989379883,-201.75457763671875,2.131273389712145,5,14,0,29
98,71.26541137695312,59.40458679199219,-201.5699462890625,1.8923392603238058,5,14,0,29
99,94.40826416015625,62.161251068115234,-210.34353637695312,2.8006284947499003,6,8,0,30
100,94.968505859375,65.15747833251953,-209.50546264648438,2.29525096775581,6,8,0,30
101,96.2413558959961,67.95079803466797,-208.72491455078125,2.1378622542698755,6,8,0,30
102,97.48250579833984,70.75398254394531,-207.93637084960938,2.0810777168043777,6,8,0,30
103,98.6876449584961,73.54292297363281,-207.02130126953125,2.1032806536985897,6,8,0,30
104,99.84610748291016,76.37252044677734,-206.14955139160156,2.085661775673646,6,8,0,30
105,111.54341125488281,57.57855224609375,-208.0532684326172,2.491707967547323,7,10,0,31
106,113.11935424804688,61.39215087890625,-206.8886260986328,2.645600394558012,7,10,0,31
107,115.21354675292969,65.04470825195312,-206.20423889160156,2.3726892779155966,7,10,0,31
108,116.50867462158203,66.44264221191406,-204.56735229492188,2.188368390340812,7,12,0,33
109,118.27056121826172,68.44673156738281,-202.79086303710938,1.874948970362379,7,12,0,33
110,120.02484893798828,70.5854721069336,-201.14889526367188,1.6271484173176844,7,12,0,33
111,121.69742584228516,72.80792999267578,-199.51925659179688,1.561528375483059,7,12,0,33
112,123.37553405761719,75.0341567993164,-197.9071502685547,1.5528818795194346,7,12,0,33
113,125.05791473388672,77.25728607177734,-196.28863525390625,1.5532425512367736,7,12,0,33
114,116.1018295288086,67.39289093017578,-206.7333984375,2.1561395802764407,8,12,0,34
115,117.12316131591797,70.54692077636719,-206.8800506591797,2.188937538675418,8,12,0,34
116,118.78325653076172,73.43550872802734,-206.766845703125,2.09308010728377,8,12,0,34
117,120.26494598388672,76.41912078857422,-206.5193328857422,1.9145945954754662,8,12,0,34
118,121.65825653076172,79.45165252685547,-206.41213989257812,1.931988338174062,8,12,0,34
119,123.11844635009766,82.4613265991211,-206.19554138183594,1.9392579002970018,8,12,0,34
120,106.33932495117188,54.19365310668945,-198.61009216308594,2.5764119924888123,9,10,0,35
121,106.78750610351562,55.77023696899414,-195.9925079345703,2.636131993457863,9,10,0,35
122,107.3149185180664,57.17719650268555,-193.30186462402344,2.4341087438657016,9,10,0,35
123,108.03461456298828,58.23583221435547,-190.4976806640625,2.3744727044518514,9,10,0,35
124,108.67863464355469,59.27790451049805,-187.6600341796875,2.3768595257214113,9,10,0,35
125,109.5128173828125,60.331565856933594,-184.88253784179688,2.3668591635264034,9,10,0,35
126,120.05376434326172,53.48586654663086,-202.7568817138672,2.113339760532546,10,12,0,36
127,122.32984161376953,51.730751037597656,-201.78025817871094,1.906876008963991,10,12,0,36
128,124.6456527709961,50.10387420654297,-200.6851043701172,1.8546259901239996,10,12,0,36
129,126.93443298339844,48.40313720703125,-199.63829040527344,1.8411914304739714,10,12,0,36
130,129.2312469482422,46.707984924316406,-198.593994140625,1.844124970125375,10,12,0,36
131,79.64186096191406,66.57766723632812,-213.53201293945312,2.6263846051619133,11,12,0,37
132,76.63481140136719,67.62349700927734,-214.11709594726562,2.4651836032563175,11,12,0,37
133,73.54183197021484,68.39791870117188,-214.62876892089844,2.359932617149295,11,12,0,37
134,70.52667999267578,69.5247573852539,-214.95962524414062,2.4378713955593363,11,12,0,37
135,98.9272689819336,33.51457214355469,-225.6005859375,6.372056442237103,12,4,0,38
136,98.81797790527344,34.681339263916016,-228.5182342529297,5.872422160171631,12,4,0,38
137,98.76615142822266,35.64994430541992,-231.5131378173828,5.725196562985394,12,4,0,38
138,98.67728424072266,36.59703826904297,-234.51646423339844,5.883579328874081,12,4,0,38
139,98.55236053466797,37.27401351928711,-237.5605010986328,6.041091144896665,12,4,0,38
140,98.0558090209961,38.12568283081055,-240.54229736328125,5.860053694089655,12,4,0,38
141,97.53423309326172,39.02939224243164,-243.53302001953125,5.878954761985895,12,4,0,38
142,96.94198608398438,40.27034378051758,-246.3131561279297,6.11204559311742,12,4,0,38
143,96.29134368896484,42.03303146362305,-248.77023315429688,5.805188848930114,12,4,0,38
144,90.4008560180664,44.71315002441406,-252.11947631835938,4.403244508277196,12,6,0,74
145,87.77095031738281,46.42194366455078,-253.2814483642578,3.9930524213752747,12,6,0,74
146,85.08869934082031,48.35115432739258,-253.94471740722656,4.073799047281305,12,6,0,74
147,82.64910125732422,50.624935150146484,-253.82505798339844,3.7833295228571315,12,6,0,74
148,80.35674285888672,53.014774322509766,-253.63946533203125,3.5117699204831414,12,6,0,74
149,75.22959899902344,57.65129089355469,-254.74009704589844,2.849557178022896,12,8,0,40
150,72.8221206665039,59.829490661621094,-256.0141906738281,2.640560661282904,12,8,0,40
151,70.53207397460938,62.138370513916016,-257.29266357421875,2.6434594455795586,12,8,0,40
152,68.09224700927734,64.0378189086914,-258.9197998046875,2.615735030406631,12,8,0,40
153,66.09073638916016,66.1981201171875,-260.72650146484375,2.5428090462205577,12,8,0,40
154,64.57382202148438,68.38453674316406,-260.853271484375,2.269941409133205,12,10,0,42
155,63.081642150878906,71.20235443115234,-261.72833251953125,2.1374646264010995,12,10,0,42
156,61.60287094116211,74.03130340576172,-262.46112060546875,1.998000262394147,12,10,0,42
157,61.35912322998047,76.20243835449219,-262.0600280761719,1.6564628811434763,12,12,0,44
158,61.156497955322266,79.92315673828125,-261.0142517089844,1.286848012614693,12,12,0,44
159,60.859989166259766,83.71578216552734,-260.2003173828125,1.3241775609669053,12,12,0,44
160,60.566810607910156,87.50909423828125,-259.3984375,1.3009287031971686,12,12,0,44
161,80.01004028320312,58.22177505493164,-252.924560546875,3.0990597029995737,13,8,0,45
162,79.58969116210938,61.5585823059082,-252.41302490234375,2.7348560059901987,13,8,0,45
163,79.81535339355469,64.80633544921875,-251.43885803222656,2.575363497655997,13,8,0,45
164,79.9485092163086,68.06414794921875,-250.55889892578125,2.605943275917644,13,8,0,45
165,80.57202911376953,70.50679016113281,-249.871337890625,2.4498671328706814,13,10,0,47
166,80.70692443847656,70.75872802734375,-249.7381591796875,2.4451929931158833,13,10,0,47
167,80.10169219970703,73.22784423828125,-249.80050659179688,1.9212621756759434,13,12,0,49
168,79.39368438720703,76.56917572021484,-250.0951690673828,1.3278370753395552,13,12,0,49
169,78.72213745117188,79.95291137695312,-250.0349884033203,1.2401654362867085,13,12,0,49
170,78.19976806640625,83.3705825805664,-249.9961395263672,1.2617006022564476,13,12,0,49
171,77.59066772460938,86.77175903320312,-249.84852600097656,1.2520320415968493,13,12,0,49
172,74.1853256225586,54.74995422363281,-254.01951599121094,2.7495196065683505,14,8,0,50
173,70.78986358642578,55.221832275390625,-254.49400329589844,2.5031483992905015,14,8,0,50
174,67.42207336425781,55.975067138671875,-254.8182830810547,2.4611668269878715,14,8,0,50
175,64.12686920166016,56.53241729736328,-255.79449462890625,2.693365834728538,14,8,0,50
176,60.99882125854492,57.19636154174805,-257.0204772949219,2.981425580008088,14,8,0,50
177,59.043190002441406,57.399322509765625,-259.39776611328125,2.8076546867490015,14,10,0,52
178,56.2117805480957,57.68876647949219,-261.6932373046875,2.392675023947161,14,10,0,52
179,53.41917419433594,57.25056457519531,-264.0422058105469,2.0981815065926046,14,10,0,52
180,50.56907272338867,56.852352142333984,-266.32379150390625,2.110711617335036,14,10,0,52
181,47.71445083618164,56.49413299560547,-268.6155090332031,2.1151330608271097,14,10,0,52
182,58.178611755371094,58.427513122558594,-256.4342346191406,2.628903029094427,15,10,0,53
183,53.95343017578125,59.6099967956543,-256.612060546875,2.445498398718618,15,10,0,53
184,49.73990249633789,60.647735595703125,-257.270263671875,2.4841773124504933,15,10,0,53
185,47.2131462097168,60.10779571533203,-257.3069763183594,2.0902986708520794,15,12,0,55
186,44.306087493896484,59.37759780883789,-257.259765625,2.050432603655124,15,12,0,55
187,41.4467887878418,58.48424530029297,-257.40216064453125,2.0821520196270478,15,12,0,55
188,38.59556198120117,57.569950103759766,-257.5583801269531,2.0847149426335494,15,12,0,55
189,35.72540283203125,56.69157791137695,-257.6546936035156,2.073757346923914,15,12,0,55
190,82.22706604003906,72.65469360351562,-248.903076171875,2.1718521074728496,16,12,0,56
191,83.7054672241211,75.40390014648438,-247.7011260986328,1.7322875889897724,16,12,0,56
192,84.91168975830078,78.16741943359375,-246.24404907226562,1.6490867639597724,16,12,0,56
193,86.16788482666016,80.92050170898438,-244.80453491210938,1.7397343774391514,16,12,0,56
194,87.3801040649414,83.70343780517578,-243.38587951660156,1.7281370724817755,16,12,0,56
195,88.6573486328125,86.48495483398438,-242.0087127685547,1.7364391388437403,16,12,0,56
196,100.47712707519531,47.81148147583008,-252.82440185546875,3.8795161273079204,17,6,0,57
197,102.61434173583984,48.75922775268555,-253.1064453125,3.6509510960905676,17,6,0,57
198,104.6905288696289,51.960472106933594,-252.72586059570312,2.9793875805426127,17,8,0,60
199,106.32463073730469,54.58031463623047,-252.5308837890625,2.6024564974276974,17,8,0,60
200,108.2435302734375,57.00189208984375,-252.40457153320312,2.7992050174875955,17,8,0,60
201,110.446533203125,59.041778564453125,-253.03521728515625,2.624388035508351,17,8,0,60
202,112.73225402832031,60.9680061340332,-253.82415771484375,2.4912228439190605,17,8,0,60
203,114.96472930908203,62.96484375,-254.44305419921875,2.2725108887189083,17,8,0,60
204,116.5232925415039,64.68846130371094,-256.51361083984375,1.9357202507123303,17,10,0,59
205,118.11959075927734,66.5355453491211,-259.07794189453125,1.7326816418191753,17,10,0,59
206,119.30724334716797,68.53750610351562,-261.7385559082031,1.946351157556065,17,10,0,59
207,120.47901916503906,70.62493133544922,-264.347412109375,1.987143993338979,17,10,0,59
208,121.62843322753906,72.72771453857422,-266.9590759277344,1.9630577123677915,17,10,0,59
209,117.11705017089844,66.35523986816406,-252.27511596679688,1.6485873428300233,18,10,0,62
210,116.03247833251953,68.59712219238281,-249.54237365722656,1.3902973363887257,18,10,0,62
211,114.55644989013672,70.57986450195312,-246.7521514892578,1.4299850406443437,18,10,0,62
212,113.08326721191406,72.57146453857422,-243.96414184570312,1.412773544781197,18,10,0,62
213,106.03546905517578,48.19072341918945,-252.3314208984375,3.133844504826041,19,8,0,63
214,106.4394302368164,47.94358444213867,-252.3171844482422,3.0949388739759907,19,8,0,63
215,108.14677429199219,46.68427658081055,-250.19456481933594,2.3648637871110374,19,10,0,65
216,110.40335083007812,45.901546478271484,-247.42703247070312,2.0367924865045732,19,10,0,65
217,112.8874740600586,45.051124572753906,-244.89234924316406,2.0787533235915285,19,10,0,65
218,115.16277313232422,44.184104919433594,-242.1572723388672,2.0522808256974248,19,10,0,65
219,64.80804443359375,66.99211120605469,-263.0025939941406,2.1397232460528546,20,10,0,66
220,62.87129592895508,68.06010437011719,-265.00439453125,1.7323102505356087,20,10,0,66
221,60.81043243408203,69.44664764404297,-266.69818115234375,1.5787723808964247,20,10,0,66
222,58.80666732788086,70.68809509277344,-268.5749816894531,1.5583861168833417,20,10,0,66
223,56.798458099365234,71.85911560058594,-270.4955139160156,1.5633198289299588,20,10,0,66
224,54.77523422241211,73.05305480957031,-272.3782958984375,1.5474364335915134,20,10,0,66
225,60.0195198059082,75.13786315917969,-263.2633056640625,1.8074768529227092,21,12,0,67
226,57.15488052368164,77.13329315185547,-264.52838134765625,1.5791777911194913,21,12,0,67
227,54.25101089477539,79.08232116699219,-265.796630859375,1.596043752623335,21,12,0,67
228,51.36075210571289,81.02330780029297,-267.1048889160156,1.5953614699635565,21,12,0,67
229,118.54875183105469,65.30791473388672,-254.09947204589844,2.221927063448346,22,10,0,68
230,121.33580017089844,66.987548828125,-253.95494079589844,1.640466112544033,22,10,0,68
231,123.80178833007812,68.93019104003906,-253.02987670898438,1.4504018199570725,22,10,0,68
232,126.3753662109375,70.76195526123047,-252.1669158935547,1.4138678492681687,22,10,0,68
233,128.96209716796875,72.6000747680664,-251.34811401367188,1.408926023781603,22,10,0,68
